PartitionKey,RowKey,Timestamp,CurrentAction,CurrentAction@type,ExecutionStatus,ExecutionStatus@type,FiOperation,FiOperation@type,ResourceName,ResourceName@type,ResourceType,ResourceType@type,ScheduledExecutionTime,ScheduledExecutionTime@type,SchedulerSessionId,SchedulerSessionId@type,TriggerData,TriggerData@type,Warning,Warning@type,EventCompletedTime,EventCompletedTime@type,ExecutionStartTime,ExecutionStartTime@type,FinalState,FinalState@type,InitialState,InitialState@type,CombinationKey,CombinationKey@type,Rolledback,Rolledback@type,RollbackEventCompletedTime,RollbackEventCompletedTime@type,RollbackExecutionStartTime,RollbackExecutionStartTime@type,RollbackExecutionStatus,RollbackExecutionStatus@type,RollbackFinalState,RollbackFinalState@type,RollbackInitialState,RollbackInitialState@type,RollbackWarning,RollbackWarning@type
729bc0a4-36c6-4243-9450-7f1fa14d4b35,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5,2018-06-17T19:00:02.331Z,PowerOff,Edm.String,,,PowerCycle,Edm.String,AZredundantVMSS_5,Edm.String,VirtualMachineScaleSets,Edm.String,2018-06-17T19:01:02.339Z,Edm.DateTime,729bc0a4-36c6-4243-9450-7f1fa14d4b35,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachineScaleSets"",""ResourceId"":""AZredundantVMSS_5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""729bc0a4-36c6-4243-9450-7f1fa14d4b35"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,,,FALSE,Edm.Boolean,,,,,,,,,,,,
72e02bda-b2ef-4ced-b3e5-eef141f68c1d,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5,2018-06-17T09:58:21.892Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM5,Edm.String,VirtualMachines,Edm.String,2018-06-17T09:26:02.714Z,Edm.DateTime,72e02bda-b2ef-4ced-b3e5-eef141f68c1d,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""72e02bda-b2ef-4ced-b3e5-eef141f68c1d"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-17T09:26:02.098Z,Edm.DateTime,2018-06-17T09:26:01.832Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-17T09:58:09.817Z,Edm.DateTime,2018-06-17T09:58:09.426Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
72ebeb95-cb31-44e9-8604-43b490952f3a,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5,2018-06-16T13:22:17.548Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM5,Edm.String,VirtualMachines,Edm.String,2018-06-16T12:51:09.369Z,Edm.DateTime,72ebeb95-cb31-44e9-8604-43b490952f3a,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""72ebeb95-cb31-44e9-8604-43b490952f3a"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-16T12:50:04.668Z,Edm.DateTime,2018-06-16T12:50:04.168Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-16T13:22:05.507Z,Edm.DateTime,2018-06-16T13:22:05.163Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
7a85cb92-b804-4742-8647-7c9781ca679d,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5,2018-06-16T03:22:16.434Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,ZonalVM5,Edm.String,VirtualMachines,Edm.String,2018-06-16T03:23:06.731Z,Edm.DateTime,7a85cb92-b804-4742-8647-7c9781ca679d,Edm.String,"{""Action"":""Restart"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""7a85cb92-b804-4742-8647-7c9781ca679d"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM5"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-16T03:22:04.271Z,Edm.DateTime,2018-06-16T03:22:03.896Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,,,,,,,,,,,,,,,,
7a85cb92-b804-4742-8647-7c9781ca679d,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!zonalVM1,2018-06-16T03:54:17.003Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,zonalVM1,Edm.String,VirtualMachines,Edm.String,2018-06-16T03:23:06.731Z,Edm.DateTime,7a85cb92-b804-4742-8647-7c9781ca679d,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""zonalVM1"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""7a85cb92-b804-4742-8647-7c9781ca679d"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!zonalVM1"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-16T03:22:04.256Z,Edm.DateTime,2018-06-16T03:22:03.896Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-16T03:54:04.955Z,Edm.DateTime,2018-06-16T03:54:04.690Z,Edm.DateTime,Completed,Edm.String,PowerState/starting,Edm.String,PowerState/stopped,Edm.String,,
7d350266-4d3e-4cdd-8b72-217c3cebc53c,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3,2018-06-15T05:28:02.456Z,Restart,Edm.String,Failed,Edm.String,Restart,Edm.String,myScaleset-zone3_3,Edm.String,VirtualMachineScaleSets,Edm.String,2018-06-15T05:28:02.304Z,Edm.DateTime,7d350266-4d3e-4cdd-8b72-217c3cebc53c,Edm.String,"{""Action"":""Restart"",""ResourceType"":""VirtualMachineScaleSets"",""ResourceId"":""myScaleset-zone3_3"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""7d350266-4d3e-4cdd-8b72-217c3cebc53c"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String,,,2018-06-15T05:28:02.397Z,Edm.DateTime,,,PowerState/stopped,Edm.String,,,,,,,,,,,,,,,,
7d9a3664-e4e9-4a92-beaa-661dc551ef7a,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3,2018-06-14T18:24:57.164Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,ZonalVM3,Edm.String,VirtualMachines,Edm.String,2018-06-14T17:53:03.932Z,Edm.DateTime,7d9a3664-e4e9-4a92-beaa-661dc551ef7a,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""VirtualMachines"",""ResourceId"":""ZonalVM3"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""7d9a3664-e4e9-4a92-beaa-661dc551ef7a"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-14T17:52:09.254Z,Edm.DateTime,2018-06-14T17:52:08.754Z,Edm.DateTime,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,,TRUE,Edm.Boolean,2018-06-14T18:24:45.119Z,Edm.DateTime,2018-06-14T18:24:23.487Z,Edm.DateTime,Completed,Edm.String,PowerState/running,Edm.String,PowerState/stopped,Edm.String,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5,2018-06-13T19:06:37.864Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,AZredundantVMSS_5,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_5"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!5"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,,,2018-06-13T19:06:37.724Z,Edm.DateTime,2018-06-13T19:06:07.345Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!7,2018-06-13T19:06:37.817Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,AZredundantVMSS_7,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_7"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!7"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,,,2018-06-13T19:06:37.693Z,Edm.DateTime,2018-06-13T19:06:07.314Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!8,2018-06-13T19:06:37.784Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,AZredundantVMSS_8,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""AZredundantVMSS_8"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CANARYEUS2!providers!Microsoft.Compute!virtualMachineScaleSets!AZredundantVMSS!virtualMachines!8"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CanaryEUS2/providers/Microsoft.Compute/virtualMachineScaleSets/AZredundantVMSS"",""EnableRollback"":false}",Edm.String,,,2018-06-13T19:06:37.646Z,Edm.DateTime,2018-06-13T19:06:07.408Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!0,2018-06-13T19:00:01.995Z,PowerOff,Edm.String,,,PowerCycle,Edm.String,myScaleset-zone1_0,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_0"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!0"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!2,2018-06-13T19:00:01.996Z,PowerOff,Edm.String,,,PowerCycle,Edm.String,myScaleset-zone1_2,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_2"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!3,2018-06-13T19:00:01.996Z,Restart,Edm.String,,,Restart,Edm.String,myScaleset-zone1_3,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone1_3"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone1!virtualMachines!3"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone1"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
81f2efaa-206d-4603-a532-44568e212eed,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!zonalVM1,2018-06-13T19:38:09.959Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,zonalVM1,Edm.String,AvailabilityZones,Edm.String,2018-06-13T19:06:01.627Z,Edm.DateTime,81f2efaa-206d-4603-a532-44568e212eed,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""zonalVM1"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""81f2efaa-206d-4603-a532-44568e212eed"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!zonalVM1"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-13T19:06:07.611Z,Edm.DateTime,2018-06-13T19:06:07.314Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!1,Edm.String,FALSE,Edm.Boolean,,,2018-06-13T19:38:09.920Z,Edm.DateTime,Failed,Edm.String,,,PowerState/stopped,Edm.String,Initial state of the resource and the current chaos are same. Couldnot perform the action.,Edm.String
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!0,2018-06-15T04:42:43.033Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_0,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_0"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!0"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,2018-06-15T04:42:42.820Z,Edm.DateTime,2018-06-15T04:42:12.534Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!1,2018-06-15T04:00:07.990Z,Restart,Edm.String,,,Restart,Edm.String,myScaleset-zone3_1,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_1"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!1"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,,,,,,,,,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2,2018-06-15T04:42:43.152Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_2,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_2"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!2"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,2018-06-15T04:42:43.023Z,Edm.DateTime,2018-06-15T04:42:12.706Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3,2018-06-15T04:42:43.059Z,PowerOff,Edm.String,Completed,Edm.String,PowerCycle,Edm.String,myScaleset-zone3_3,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""PowerOff"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""myScaleset-zone3_3"",""ResourceGroup"":""CEUS2VMSS"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CEUS2VMSS!providers!Microsoft.Compute!virtualMachineScaleSets!myScaleset-zone3!virtualMachines!3"",""VirtualMachineScaleSetId"":""/subscriptions/66a94c91-6613-4043-b15d-5cb50cab8e6f/resourceGroups/CEUS2VMSS/providers/Microsoft.Compute/virtualMachineScaleSets/myScaleset-zone3"",""EnableRollback"":false}",Edm.String,,,2018-06-15T04:42:42.914Z,Edm.DateTime,2018-06-15T04:42:12.659Z,Edm.DateTime,PowerState/stopped,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,FALSE,Edm.Boolean,,,,,,,,,,,,
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3,2018-06-15T05:14:15.549Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,ZonalVM3,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""ZonalVM3"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM3"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-15T04:42:12.800Z,Edm.DateTime,2018-06-15T04:42:12.378Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,TRUE,Edm.Boolean,2018-06-15T05:14:03.416Z,Edm.DateTime,2018-06-15T05:14:03.119Z,Edm.DateTime,Completed,Edm.String,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,
8418e844-27c1-4488-b5a4-19835da78e70,!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM6,2018-06-15T05:14:15.609Z,Restart,Edm.String,Completed,Edm.String,Restart,Edm.String,ZonalVM6,Edm.String,AvailabilityZones,Edm.String,2018-06-15T04:42:07.141Z,Edm.DateTime,8418e844-27c1-4488-b5a4-19835da78e70,Edm.String,"{""Action"":""Restart"",""ResourceType"":""AvailabilityZones"",""ResourceId"":""ZonalVM6"",""ResourceGroup"":""CanaryEUS2"",""PartitionKey"":""8418e844-27c1-4488-b5a4-19835da78e70"",""RowKey"":""!subscriptions!66a94c91-6613-4043-b15d-5cb50cab8e6f!resourceGroups!CanaryEUS2!providers!Microsoft.Compute!virtualMachines!ZonalVM6"",""VirtualMachineScaleSetId"":""CanaryEUS2"",""EnableRollback"":false}",Edm.String,,,2018-06-15T04:42:12.831Z,Edm.DateTime,2018-06-15T04:42:12.394Z,Edm.DateTime,PowerState/running,Edm.String,PowerState/running,Edm.String,eastus2euap!3,Edm.String,TRUE,Edm.Boolean,2018-06-15T05:14:03.463Z,Edm.DateTime,2018-06-15T05:14:03.088Z,Edm.DateTime,Completed,Edm.String,PowerState/stopping,Edm.String,PowerState/running,Edm.String,,
